,LOGG,LOGG_ERR,TEFF,TEFF_ERR,ALPHA_M,ALPHA_M_ERR,M_H,M_H_ERR,C_FE,C_FE_ERR,N_FE,N_FE_ERR,G,G_ERR,BP,BP_ERR,RP,RP_ERR,J,J_ERR,H,H_ERR,K,K_ERR,LOGG_NORM,LOGG_ERR_NORM,TEFF_NORM,TEFF_ERR_NORM,ALPHA_M_NORM,ALPHA_M_ERR_NORM,M_H_NORM,M_H_ERR_NORM,C_FE_NORM,C_FE_ERR_NORM,N_FE_NORM,N_FE_ERR_NORM,G_NORM,G_ERR_NORM,BP_NORM,BP_ERR_NORM,RP_NORM,RP_ERR_NORM,J_NORM,J_ERR_NORM,H_NORM,H_ERR_NORM,K_NORM,K_ERR_NORM,age,ageErr,logAge,logAgeErr,distKpc,distErrKpc,logDistKpc,logDistKpcErr
0,2.595898628234864,0.039131470024585724,4859.0908203125,77.17606353759766,-0.02283360436558724,0.010629124008119106,0.17180652916431427,0.029292160645127293,-0.16725054383277893,0.03059936873614788,0.41233944892883295,0.04530839994549751,-0.2889881827425125,0.010163356858712029,0.34338658074625883,0.011347915610973891,-1.029556343753253,0.01094158230341457,-2.0701018073152646,0.01899999938905239,-2.5811014868806943,0.016000000759959214,-2.6881018378328427,0.017999999225139618,-0.2051911757397402,0.12997182647192196,0.6853332015291452,0.42097671190232255,-1.0152822114060638,0.16706267281237275,0.8275095668908024,0.12658932605502585,-1.1370185048777264,0.3374960357701458,0.7915377450573879,0.35873710191606956,-9.423025985511421,0.0077061806985413124,-10.056311534812307,0.00922165187569039,-10.171217638946919,0.008952515671308947,-13.761388923305176,0.02113384986447123,-13.811291131659148,0.017923575638830132,-13.754184396701257,0.020101421456592033,1.6206,0.10119999999999996,0.20967583457109454,0.02790455668122993,0.005835496346821341,0.012521800000000098,-2.233922198484431,0.003618904601927361
1,2.9664359092712402,0.05167505890130997,4704.287109375,76.77312469482422,-0.0024645309895277023,0.009750284254550934,0.3679721355438232,0.023729383945465088,-0.0288081169128418,0.0257156565785408,0.4039808809757233,0.03778922185301781,9.66334971160623,0.01024935239052087,10.278667056271757,0.011497796750051716,8.934918009946072,0.010580388456693223,7.968972766110625,0.01899999938905239,7.413972460934843,0.017999999225139618,7.288972460934843,0.014000000432133676,1.0255166704510572,0.1716342826944056,-0.1590835027382118,0.4187787782250516,-0.6951324193520321,0.15324955725433467,1.675261025296393,0.10254916862396313,0.3899335924274975,0.2836310849194522,0.7253573359660477,0.299202707390292,-1.8768465830781553,0.007771385248238692,-1.9826087533041425,0.009343449722510035,-2.0181817859871334,0.00865698313465343,-2.594846731979621,0.02113384986447123,-2.6145751685138476,0.02016402076792752,-2.6123297291099554,0.015634440066294324,9.2425,2.1416,0.9657894592451444,0.09994363638644632,0.30791800489830135,0.02099025000000006,-0.5115649158406725,0.006683155590859496
2,2.585862159729004,0.04474092647433281,4988.357421875,83.9052734375,0.010741125792264938,0.012423707172274593,-0.02518982067704201,0.03499860689043999,-0.2380456626415253,0.039016623049974435,0.40967434644699097,0.05640216544270515,4.600041343765723,0.010747183163900758,5.182499839859473,0.011237914796277448,3.904535247879492,0.01075795725085488,2.96045203407334,0.020999999716877937,2.4624518891148437,0.017999999225139618,2.369451477127539,0.014000000432133676,-0.23852644635990877,0.1486031556765306,1.3904511667394088,0.4576829201164974,-0.4875732341808063,0.1952689351307812,-0.023832041665674184,0.15125036738669465,-1.9178539579177376,0.4303342242792348,0.7704363346832542,0.44657391117422207,-5.716008166936971,0.008148856387970586,-6.123904968497539,0.009132261960048793,-6.134092927653488,0.008802271756388843,-8.165864026588421,0.02335846607585451,-8.161384498569493,0.02016402076792752,-8.106183557833765,0.015634440066294324,1.2272,0.05964999999999996,0.08891534660490577,0.0213677555117432,0.05635221042987827,0.010303349999999907,-1.249089043971542,0.003660974882699307
3,2.770921230316162,0.06019219383597374,4813.8212890625,76.08687591552734,0.02683229744434357,0.015125469304621218,-0.2731735110282898,0.03620884567499162,-0.10782277584075928,0.038819558918476105,0.24412721395492554,0.056615844368934624,12.09973928140182,0.010176449535339005,12.633607117400357,0.011839548602832742,11.436392990813443,0.010889215505276436,10.556442467436979,0.020999999716877937,10.057442871794889,0.017000000923871994,9.968443123564908,0.014000000432133676,0.37613140815711993,0.19992321697340304,0.4383988861283567,0.4150354575448689,-0.23466112751749899,0.23773373305658455,-1.0955211060032581,0.1564805487296858,-0.4815593584842541,0.4281607035198145,-0.5403117520326346,0.44826575107208444,-0.02949845411897194,0.007716107982736647,-0.06891480488912897,0.00962116738646333,0.02855088453472345,0.00890966861610363,0.283216318285912,0.02335846607585451,0.3467023069617326,0.019043799246668193,0.37995757026258536,0.015634440066294324,6.5036,1.6035,0.8131538223869257,0.10732794008775737,1.384950766113306,0.023655099999999943,0.14143433485507684,0.007145685342122746
4,2.577011823654175,0.0488336905837059,4542.23828125,63.66342544555664,0.003720827400684357,0.010255694389343262,0.2173831015825272,0.023904766887426376,0.02949665486812592,0.02218904718756676,0.33713585138320923,0.034156683832407005,11.990536967345989,0.010206402029748162,12.63893536669902,0.011392145210404369,11.24263409716777,0.010879406638378808,10.220894137450971,0.024000000208616257,9.63089398486308,0.02800000086426735,9.486893931457319,0.02199999988079071,-0.2679220796906568,0.1621969211619503,-1.043020564369415,0.34726854783740824,-0.5979143885733961,0.16119331328920375,1.0244737873256442,0.10330710548950878,1.033006641163759,0.2447343122629147,0.1961002396581171,0.2704414586222619,-0.11229912485324178,0.007738818917469905,-0.0645849119093435,0.009257594156416788,-0.12998464384831926,0.008901642899878713,-0.09001674783115034,0.026695390392929428,-0.13112774775387462,0.03136625684630806,-0.15781041192247933,0.024568404926990677,10.5517,3.3755500000000005,1.0233224350973786,0.13893428328559432,1.3179630432958684,0.0375344,0.11990323247521406,0.009297856418336732
5,1.8987730741500848,0.058757524937391274,4350.79296875,57.72315216064453,0.18740366399288172,0.01637863926589489,-0.3729193210601807,0.029407663270831105,0.06097972393035889,0.02695360593497753,0.1979637295007705,0.0412888377904892,0.9625551990533072,0.010307513399600005,1.8048041156792838,0.011529068162498416,0.06553772011043613,0.010878065433720066,-1.3197524257635873,0.01899999938905239,-2.028752059552648,0.017000000923871994,-2.1897523113226676,0.014000000432133676,-2.5206340018774385,0.19515808709164625,-2.0873083198092846,0.31486579754598865,2.2891105071198643,0.25743036309483025,-1.5265837040042065,0.12708848348224908,1.3802494582951224,0.2972850594142933,-0.9058191336076221,0.3269115225490258,-8.474065953284008,0.007815484776751175,-8.868720419916329,0.009368861797214372,-9.275200363160623,0.008900545512371781,-12.926769360909345,0.02113384986447123,-13.192536364812252,0.019043799246668193,-13.197654713573096,0.015634440066294324,8.0731,6.801050000000001,0.9070403320423434,0.32293615813944065,0.012313185468743887,0.29501665000000005,-1.9096295788694335,0.03703165344563264
6,2.9440174102783203,0.055791862308979034,4788.88623046875,80.25634002685547,-0.0202031210064888,0.011493113823235037,0.14868250489234924,0.028038438409566883,-0.08021681010723114,0.03149883449077606,0.38059717416763306,0.04559257999062538,2.72602141952499,0.010252723190960171,3.360801349639736,0.011138203655656294,1.9819742546079997,0.010878040369312735,1.0008560523985253,0.028999999165534977,0.4208561286924706,0.028999999165534977,0.2828556404112206,0.019999999552965164,0.9510555459638335,0.18530789265039257,0.30238418808956913,0.43777887320413683,-0.9739377336839321,0.18064238527839346,0.7275765273403363,0.12117122614827848,-0.1770790903123844,0.34741670207916686,0.5402127883218977,0.36098714663038706,-7.136949728827175,0.007773941096433839,-7.604271044099282,0.009051233737910174,-7.70715219312545,0.008900525004414779,-10.345538163609652,0.03225692884955267,-10.448427892181094,0.03248647836756739,-10.436380453888335,0.022334913191791355,6.0064,1.48455,0.7786142509412523,0.10384882063893658,0.012760186458599516,0.015078899999999975,-1.8941429794276132,0.006960096831150692
7,2.9542651176452637,0.059890564531087875,4856.9755859375,87.36845397949219,0.009434336796402931,0.012452732771635056,0.086634062230587,0.029861018061637882,-0.10150815546512604,0.036345362663269036,0.3198038637638092,0.05124497413635254,13.14023146510048,0.01022683883874331,13.745280598401262,0.0112945207060109,12.413613651990127,0.010676677019311513,11.497665737866592,0.020999999716877937,10.917665814160541,0.01899999938905239,10.803666447400285,0.017999999225139618,0.985092428370617,0.19892138106872476,0.6737951109441486,0.47657373017422633,-0.5081126184502666,0.1957251433945512,0.4594272899223376,0.12904770657020498,-0.41191219149377917,0.4008715318035601,0.05887122657206495,0.4057409560159472,0.7594358413572809,0.0077543147566112,0.8344639470037453,0.009178261596595601,0.8281229245659867,0.008735767431284737,1.3301464196451491,0.02335846607585451,1.3103441970504357,0.021284244375765576,1.3126896127919006,0.020101421456592033,6.9835,1.6758000000000002,0.8440731374824004,0.10398706721654992,1.612459109526536,0.02604744999999992,0.20748871014007708,0.007048424279490803
8,2.327886819839477,0.061711102724075324,4684.9609375,73.81953430175781,0.07982143759727478,0.015528575517237188,-0.2615562677383423,0.03313519433140755,-0.05671608448028565,0.035855390131473534,0.34407591819763184,0.05218004435300827,14.833449972548435,0.01021192445596944,15.439363134779882,0.011326453028165371,14.113635672011325,0.010535718785583662,13.106778753676366,0.023000000044703484,12.53677810517783,0.01899999938905239,12.443778646864843,0.010999999940395357,-1.0953694448235638,0.20496814276604428,-0.26450308384489934,0.40266765885740413,0.598192772504373,0.24406953281350294,-1.0453158986609872,0.14319742302153982,0.08212239208442051,0.39546737498767476,0.2510494203642273,0.4131445363678162,2.0432880136170195,0.007743006196825254,2.2111255238719147,0.009204210746076953,2.219098503213371,0.008620433948297106,3.119975576728419,0.02558308228723779,3.1241117118890984,0.021284244375765576,3.144277833723031,0.01228420246349534,7.0403,2.2994,0.8475911656149275,0.14042311707950786,6.80075946673424,0.05937654999999995,0.8325574147348207,0.00995197578290058
9,2.721217393875122,0.06337501108646393,4786.19970703125,85.62574005126953,0.01932307332754135,0.014051064848899841,-0.04820122569799423,0.03071328066289425,-0.18345703184604645,0.037736885249614716,0.4039029479026793,0.0529501773416996,13.769305939842194,0.01021905789294598,14.340492959190339,0.011583062033499831,13.074621911216704,0.010589953526901178,12.143512482810944,0.020999999716877937,11.603512520957917,0.017000000923871994,11.506512398887605,0.017000000923871994,0.2110443720492287,0.21049467189479096,0.2877298542025304,0.4670676482926057,-0.35268694514290666,0.22084684003348787,-0.12327838461293479,0.13273085407243246,-1.3157681224073439,0.4162193437347748,0.724740287365769,0.41924219765767473,1.236420133318269,0.007748414995818251,1.3181511166542463,0.009412738813828286,1.3689667107287822,0.008664809373908348,2.048526871329581,0.02335846607585451,2.078645743428403,0.019043799246668193,2.09758979601935,0.018984677669093303,5.0493,1.3487999999999998,0.7032311747109362,0.11335831399939413,3.1895582574339194,0.03904259999999999,0.5037305389683788,0.007864567485764862
